,Brand,Model,Year,Transmission,Fuel,Capacity,Mileage,Price
49932,TOYOTA,VITZ,2018,Automatic,Petrol,1000,19000,8250000
49933,SUZUKI,WAGON,2018,Tiptronic,Petrol,650,19000,5450000
49934,SUZUKI,WAGON,2018,Automatic,Petrol,650,19000,6150000
49935,SUZUKI,WAGON,2018,Automatic,Petrol,650,19000,6150000
49936,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19000,5600000
49937,SUZUKI,WAGON,2018,Automatic,Petrol,650,19000,5750000
49938,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19000,5800000
49939,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19000,5850000
49940,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19000,5950000
49941,SUZUKI,WAGON,2018,Automatic,Petrol,650,19000,6275000
49942,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19000,6400000
49943,SUZUKI,WAGON,2018,Automatic,Petrol,650,19000,6550000
49944,SUZUKI,WAGON,2018,Automatic,Petrol,660,19000,6600000
49945,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19000,6850000
49946,BMW,X1,2018,Automatic,Petrol,1500,19000,21000000
49947,BMW,X1,2018,Automatic,Petrol,1490,19000,24500000
49948,SUZUKI,Xbee,2018,Automatic,Hybrid,990,19000,7650000
49949,TOYOTA,CHR,2018,Automatic,Petrol,1200,19100,12500000
49950,TOYOTA,CHR,2018,Tiptronic,Petrol,1200,19100,12800000
49951,Mitsubishi,eK,2018,Automatic,Petrol,650,19199,4950000
49952,TOYOTA,AXIO,2018,Automatic,Hybrid,1500,19200,12850000
49953,SUZUKI,WAGON,2018,Automatic,Hybrid,660,19200,6150000
49954,SUZUKI,WAGON,2018,Automatic,Hybrid,660,19200,6850000
49955,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19200,5750000
49956,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19200,5950000
49957,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19200,6365000
49958,SUZUKI,WAGON,2018,Automatic,Hybrid,660,19200,6450000
49959,TOYOTA,Wigo,2018,Automatic,Petrol,1000,19200,5890000
49960,TOYOTA,Wigo,2018,Automatic,Petrol,1000,19200,5890000
49961,SUZUKI,WAGON,2018,Automatic,Petrol,660,19245,5080000
49962,SUZUKI,WAGON,2018,Automatic,Petrol,660,19245,5175000
49963,SUZUKI,WAGON,2018,Automatic,Petrol,660,19260,5075000
49964,SUZUKI,WAGON,2018,Automatic,Petrol,660,19260,5075000
49965,SUZUKI,WAGON,2018,Automatic,Hybrid,660,19300,6200000
49966,TOYOTA,VITZ,2018,Automatic,Petrol,1000,19400,7800000
49967,TOYOTA,CHR,2018,Tiptronic,Petrol,1500,19450,14500000
49968,TOYOTA,CHR,2018,Tiptronic,Petrol,1500,19450,15150000
49969,Mitsubishi,Eclipse,2018,Automatic,Petrol,1500,19457,15850000
49970,SUZUKI,WAGON,2018,Automatic,Petrol,650,19460,5685000
49971,SUZUKI,WAGON,2018,Automatic,Petrol,660,19499,5400000
49972,SUZUKI,WAGON,2018,Automatic,Petrol,660,19499,5400000
49973,BMW,318i,2018,Automatic,Petrol,1500,19500,13500000
49974,AUDI,A5,2018,Automatic,Petrol,1400,19500,27500000
49975,SUZUKI,ALTO,2018,Manual,Petrol,800,19500,2690000
49976,SUZUKI,ALTO,2018,Manual,Petrol,800,19500,2750000
49977,HONDA,CRV,2018,Automatic,Petrol,1500,19500,12490000
49978,HONDA,CRV,2018,Tiptronic,Petrol,1500,19500,19500000
49979,Mitsubishi,Eclipse,2018,Automatic,Petrol,1500,19500,16590000
49980,TOYOTA,Hilux,2018,Automatic,Diesel,2800,19500,22500000
49981,TOYOTA,Hilux,2018,Automatic,Diesel,2800,19500,22500000
49982,TOYOTA,Premio,2018,Automatic,Petrol,1500,19500,16400000
49983,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19500,5475000
49984,SUZUKI,WAGON,2018,Automatic,Hybrid,660,19500,5525000
49985,SUZUKI,WAGON,2018,Automatic,Petrol,650,19500,6300000
49986,SUZUKI,WAGON,2018,Automatic,Petrol,650,19500,6300000
49987,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19500,5450000
49988,TOYOTA,Wigo,2018,Automatic,Petrol,1000,19500,5650000
49989,AUDI,A4,2018,Automatic,Petrol,1500,19600,23900000
49990,SUZUKI,ALTO,2018,Automatic,Petrol,650,19600,3900000
49991,TOYOTA,VITZ,2018,Automatic,Petrol,1000,19600,8600000
49992,SUZUKI,WAGON,2018,Automatic,Petrol,660,19640,5725000
49993,TOYOTA,Roomy,2018,Automatic,Petrol,1000,19650,5675000
49994,HONDA,Civic,2018,Automatic,Petrol,1000,19700,12950000
49995,TOYOTA,CHR,2018,Automatic,Petrol,1190,19750,12290000
49996,SUZUKI,WAGON,2018,Automatic,Petrol,660,19757,4225000
49997,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19760,4275000
49998,TOYOTA,Premio,2018,Automatic,Petrol,1500,19800,17300000
49999,SUZUKI,Spacia,2018,Automatic,Hybrid,660,19800,6900000
50000,HONDA,Vezel,2018,Automatic,Hybrid,1500,19800,11350000
50001,SUZUKI,WAGON,2018,Automatic,Petrol,660,19800,6280000
50002,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19800,7200000
50003,SUZUKI,WAGON,2018,Automatic,Petrol,660,19800,4125000
50004,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19800,5490000
50005,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19800,5790000
50006,BMW,X1,2018,Tiptronic,Petrol,1500,19800,14500000
50007,BMW,X1,2018,Automatic,Petrol,1500,19800,22000000
50008,BMW,X1,2018,Automatic,Petrol,1500,19800,22000000
50009,SUZUKI,WAGON,2018,Automatic,Petrol,650,19840,5890000
50010,SUZUKI,WAGON,2018,Automatic,Petrol,650,19840,5890000
50011,HONDA,CRV,2018,Automatic,Petrol,1500,19854,14600000
50012,TOYOTA,Tank,2018,Automatic,Petrol,1000,19870,9150000
50013,TOYOTA,VITZ,2018,Automatic,Petrol,1000,19874,7600000
50014,BMW,318i,2018,Automatic,Petrol,1500,19900,22000000
50015,TOYOTA,Hilux,2018,Automatic,Diesel,2755,19900,22500000
50016,TOYOTA,Hilux,2018,Automatic,Diesel,2755,19900,22500000
50017,TOYOTA,Hilux,2018,Automatic,Diesel,2755,19900,22500000
50018,TOYOTA,Premio,2018,Automatic,Petrol,1500,19900,18300000
50019,TOYOTA,VITZ,2018,Automatic,Petrol,1000,19900,7390000
50020,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19900,5650000
50021,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19900,5650000
50022,SUZUKI,WAGON,2018,Automatic,Hybrid,650,19900,6000000
50023,BMW,X2,2018,Automatic,Petrol,1500,19900,22000000
50024,TOYOTA,Premio,2018,Automatic,Petrol,1490,19950,18200000
50025,AUDI,A3,2018,Automatic,Petrol,1000,19995,18750000
50026,BMW,318i,2018,Automatic,Petrol,1500,20000,14500000
50027,BMW,318i,2018,Automatic,Petrol,1500,20000,22000000
50028,BMW,740e,2018,Automatic,Petrol,2000,20000,40500000
50029,BMW,740e,2018,Automatic,Petrol,2000,20000,42500000
50030,BMW,740e,2018,Automatic,Petrol,2000,20000,43000000
50031,BMW,740e,2018,Automatic,Petrol,2000,20000,43000000
50032,BMW,740e,2018,Automatic,Petrol,2000,20000,43500000
50033,BMW,740e,2018,Automatic,Petrol,2000,20000,44500000
50034,BMW,740e,2018,Automatic,Petrol,2000,20000,45000000
50035,BMW,740e,2018,Automatic,Petrol,2000,20000,45000000
50036,BMW,740Le,2018,Tiptronic,Hybrid,2000,20000,29500000
50037,BMW,740Le,2018,Tiptronic,Hybrid,2000,20000,33500000
50038,BMW,740Le,2018,Tiptronic,Petrol,2000,20000,46650000
50039,BMW,740Le,2018,Tiptronic,Petrol,2000,20000,47550000
50040,BMW,740Le,2018,Tiptronic,Petrol,2000,20000,47600000
50041,BMW,740Le,2018,Tiptronic,Petrol,2000,20000,52650000
50042,BMW,740Le,2018,Tiptronic,Petrol,2000,20000,53500000
50043,BMW,740Le,2018,Tiptronic,Petrol,2000,20000,53600000
50044,BMW,740Le,2018,Tiptronic,Petrol,2000,20000,54500000
50045,BMW,740Le,2018,Automatic,Petrol,2000,20000,55000000
50046,BMW,740Le,2018,Tiptronic,Petrol,2000,20000,55650000
50047,BMW,740Le,2018,Tiptronic,Petrol,2000,20000,56500000
50048,AUDI,A3,2018,Tiptronic,Petrol,1000,20000,19500000
50049,AUDI,A3,2018,Tiptronic,Petrol,1000,20000,19500000
50050,AUDI,A5,2018,Automatic,Petrol,1400,20000,27000000
50051,AUDI,A5,2018,Automatic,Petrol,1500,20000,28500000
50052,AUDI,A5,2018,Automatic,Petrol,1500,20000,29500000
50053,TOYOTA,AQUA,2018,Automatic,Hybrid,1500,20000,7100000
50054,TOYOTA,AXIO,2018,Automatic,Petrol,1500,20000,12875000
50055,BENZ,C180,2018,Automatic,Petrol,1600,20000,28800000
50056,BENZ,C200,2018,Automatic,Petrol,1500,20000,17750000
50057,BENZ,C200,2018,Automatic,Petrol,1500,20000,26500000
50058,BENZ,C200,2018,Automatic,Petrol,1500,20000,26500000
50059,BENZ,C200,2018,Automatic,Petrol,1500,20000,27200000
50060,BENZ,C200,2018,Tiptronic,Petrol,1600,20000,27450000
50061,BENZ,C200,2018,Tiptronic,Petrol,1600,20000,27990000
50062,BENZ,C200,2018,Tiptronic,Petrol,1600,20000,28900000
50063,TOYOTA,CHR,2018,Automatic,Petrol,1190,20000,13500000
50064,TOYOTA,CHR,2018,Automatic,Petrol,1200,20000,13500000
50065,TOYOTA,CHR,2018,Tiptronic,Petrol,1500,20000,13500000
50066,TOYOTA,CHR,2018,Automatic,Petrol,1200,20000,13880000
50067,TOYOTA,CHR,2018,Automatic,Petrol,1000,20000,13900000
50068,TOYOTA,CHR,2018,Automatic,Petrol,1200,20000,13900000
50069,TOYOTA,CHR,2018,Automatic,Petrol,1200,20000,13900000
50070,TOYOTA,CHR,2018,Automatic,Petrol,1200,20000,14750000
50071,TOYOTA,CHR,2018,Automatic,Petrol,1190,20000,14990000
50072,TOYOTA,CHR,2018,Automatic,Petrol,1300,20000,12750000
50073,HONDA,Civic,2018,Automatic,Petrol,1000,20000,7090000
50074,HONDA,Civic,2018,Tiptronic,Petrol,1000,20000,12000000
50075,HONDA,Civic,2018,Automatic,Petrol,1000,20000,12200000
50076,HONDA,Civic,2018,Automatic,Petrol,1000,20000,12850000
50077,HONDA,Civic,2018,Automatic,Petrol,1000,20000,13990000
50078,HONDA,Civic,2018,Automatic,Petrol,1000,20000,12200000
50079,HONDA,Civic,2018,Automatic,Petrol,1000,20000,12850000
50080,HONDA,CRV,2018,Automatic,Petrol,1500,20000,19590000
50081,HONDA,CRV,2018,Automatic,Petrol,1500,20000,19900000
50082,HONDA,CRV,2018,Automatic,Petrol,1500,20000,20190000
50083,HONDA,CRV,2018,Automatic,Petrol,1500,20000,20500000
50084,HONDA,CRV,2018,Automatic,Petrol,1500,20000,21290000
50085,HONDA,CRV,2018,Automatic,Petrol,1500,20000,22190000
50086,Mitsubishi,Eclipse,2018,Tiptronic,Petrol,1500,20000,12000000
50087,Mitsubishi,Eclipse,2018,Tiptronic,Petrol,1500,20000,16500000
50088,Mitsubishi,Eclipse,2018,Automatic,Petrol,1500,20000,16800000
50089,SUZUKI,EVERY,2018,Automatic,Petrol,660,20000,5450000
50090,HONDA,Grace,2018,Tiptronic,Hybrid,1500,20000,10000000
50091,TOYOTA,Hilux,2018,Automatic,Diesel,2800,20000,22000000
50092,BMW,i8,2018,Automatic,Petrol,1500,20000,29500000
50093,BMW,i8,2018,Automatic,Petrol,1400,20000,31500000
50094,TOYOTA,Land,2018,Tiptronic,Diesel,2800,20000,65000000
50095,TOYOTA,Land,2018,Manual,Diesel,4600,20000,23000000
50096,BMW,Mini,2018,Tiptronic,Petrol,1200,20000,15500000
50097,BMW,Mini,2018,Tiptronic,Petrol,1200,20000,15500000
50098,HONDA,N-WGN,2018,Automatic,Petrol,650,20000,4150000
50099,TOYOTA,Passo,2018,Automatic,Petrol,1000,20000,7850000
50100,TOYOTA,Premio,2018,Automatic,Petrol,1500,20000,14950000
50101,TOYOTA,Premio,2018,Automatic,Petrol,1500,20000,15000000
50102,TOYOTA,Premio,2018,Automatic,Petrol,1500,20000,16500000
50103,TOYOTA,Premio,2018,Automatic,Petrol,1800,20000,18150000
50104,TOYOTA,Premio,2018,Automatic,Petrol,1500,20000,21000000
50105,AUDI,Q2,2018,Automatic,Petrol,1000,20000,15500000
50106,NISSAN,Qashqai,2018,Tiptronic,Petrol,1200,20000,14900000
50107,BENZ,SLC,2018,Tiptronic,Petrol,1600,20000,26000000
50108,BENZ,SLC,2018,Tiptronic,Petrol,1600,20000,28000000
50109,SUZUKI,Spacia,2018,Automatic,Petrol,650,20000,7400000
50110,SUZUKI,Spacia,2018,Automatic,Petrol,650,20000,7400000
50111,TOYOTA,Tank,2018,Automatic,Petrol,1000,20000,8650000
50112,HONDA,Vezel,2018,Automatic,Hybrid,1500,20000,8850000
50113,HONDA,Vezel,2018,Tiptronic,Petrol,1499,20000,9475000
50114,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20000,7250000
50115,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20000,7250000
50116,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20000,7700000
50117,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20000,7875000
50118,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20000,7975000
50119,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20000,8100000
50120,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20000,8250000
50121,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20000,8450000
50122,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20000,8500000
50123,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20000,8500000
50124,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20000,8550000
50125,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20000,8975000
50126,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20000,7100000
50127,SUZUKI,WAGON,2018,Automatic,Petrol,650,20000,3675000
50128,SUZUKI,WAGON,2018,Automatic,Hybrid,650,20000,4065000
50129,SUZUKI,WAGON,2018,Automatic,Hybrid,660,20000,6300000
50130,SUZUKI,WAGON,2018,Automatic,Petrol,650,20000,5125000
50131,SUZUKI,WAGON,2018,Automatic,Petrol,660,20000,5850000
50132,SUZUKI,WAGON,2018,Automatic,Petrol,660,20000,6350000
50133,SUZUKI,WAGON,2018,Automatic,Hybrid,660,20000,5850000
50134,SUZUKI,WAGON,2018,Automatic,Petrol,650,20000,6150000
50135,SUZUKI,WAGON,2018,Automatic,Hybrid,650,20000,6450000
50136,BMW,X1,2018,Automatic,Petrol,1500,20000,20500000
50137,BMW,X2,2018,Automatic,Petrol,2000,20000,24500000
50138,BMW,X2,2018,Automatic,Petrol,2000,20000,24500000
50139,BENZ,X250d,2018,Tiptronic,Diesel,2400,20000,35500000
50140,BENZ,X250d,2018,Tiptronic,Diesel,2400,20000,35500000
50141,Mitsubishi,Xpander,2018,Automatic,Petrol,1500,20000,11450000
50142,TOYOTA,Yaris,2018,Automatic,Petrol,1300,20000,7950000
50143,TOYOTA,Premio,2018,Automatic,Petrol,1500,20100,18000000
50144,TOYOTA,Tank,2018,Automatic,Petrol,1000,20100,8550000
50145,SUZUKI,WAGON,2018,Automatic,Hybrid,660,20100,6100000
50146,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20130,5950000
50147,SUZUKI,WAGON,2018,Automatic,Petrol,650,20150,6750000
50148,SUZUKI,WAGON,2018,Automatic,Petrol,650,20150,6750000
50149,SUZUKI,WAGON,2018,Automatic,Petrol,650,20150,6750000
50150,SUZUKI,WAGON,2018,Automatic,Hybrid,669,20200,5650000
50151,AUDI,Q2,2018,Automatic,Petrol,1000,20244,14000000
50152,AUDI,Q2,2018,Automatic,Petrol,1000,20244,14000000
50153,SUZUKI,WAGON,2018,Automatic,Hybrid,660,20250,5575000
50154,TOYOTA,Passo,2018,Automatic,Petrol,990,20280,8000000
50155,TOYOTA,Passo,2018,Automatic,Petrol,990,20280,8300000
50156,SUZUKI,EVERY,2018,Automatic,Petrol,660,20300,4200000
50157,TOYOTA,Premio,2018,Automatic,Petrol,1490,20300,17300000
50158,SUZUKI,WAGON,2018,Automatic,Hybrid,660,20300,6500000
50159,SUZUKI,WAGON,2018,Automatic,Hybrid,660,20300,6500000
50160,SUZUKI,WAGON,2018,Automatic,Hybrid,660,20300,5700000
50161,SUZUKI,WAGON,2018,Automatic,Hybrid,660,20300,5700000
50162,TOYOTA,Harrier,2018,Automatic,Petrol,2000,20307,29075000
50163,TOYOTA,VITZ,2018,Automatic,Petrol,1000,20381,6000000
50164,SUZUKI,WAGON,2018,Automatic,Petrol,660,20390,5950000
50165,SUZUKI,WAGON,2018,Automatic,Hybrid,660,20400,5500000
50166,HONDA,N,2018,Automatic,Petrol,650,20434,6200000
50167,HONDA,N-WGN,2018,Automatic,Petrol,650,20434,6650000
50168,SUZUKI,WAGON,2018,Automatic,Hybrid,660,20450,5480000
50169,NISSAN,Clipper,2018,Automatic,Petrol,660,20500,4190000
50170,HONDA,CRV,2018,Automatic,Petrol,1500,20500,14500000
50171,HONDA,N,2018,Automatic,Petrol,650,20500,6000000
50172,TOYOTA,Premio,2018,Automatic,Petrol,1500,20500,16200000
50173,SUZUKI,WAGON,2018,Automatic,Hybrid,650,20500,6200000
50174,SUZUKI,WAGON,2018,Automatic,Hybrid,660,20555,4300000
50175,SUZUKI,WAGON,2018,Automatic,Hybrid,660,20555,5100000
50176,TOYOTA,AXIO,2018,Automatic,Hybrid,1500,20600,12050000
50177,SUZUKI,EVERY,2018,Automatic,Petrol,650,20750,4750000
50178,HONDA,Civic,2018,Tiptronic,Petrol,1000,20800,12300000
50179,SUZUKI,Spacia,2018,Automatic,Hybrid,660,20800,7650000
50180,BMW,740Le,2018,Tiptronic,Petrol,2000,20850,66000000
50181,HONDA,Civic,2018,Automatic,Petrol,1000,20900,14000000
50182,SUZUKI,WAGON,2018,Automatic,Petrol,650,20900,5500000
50183,HONDA,CRV,2018,Automatic,Petrol,1500,20985,21000000
50184,AUDI,A3,2018,Automatic,Petrol,1000,21000,16750000
50185,AUDI,A3,2018,Automatic,Petrol,1000,21000,17000000
50186,AUDI,A3,2018,Automatic,Petrol,1000,21000,17200000
50187,AUDI,A3,2018,Automatic,Petrol,1000,21000,17500000
50188,AUDI,A3,2018,Automatic,Petrol,1000,21000,17950000
50189,TOYOTA,Allion,2018,Automatic,Petrol,1500,21000,16950000
50190,SUZUKI,ALTO,2018,Manual,Petrol,800,21000,3550000
50191,SUZUKI,ALTO,2018,Automatic,Petrol,660,21000,4490000
50192,TOYOTA,AXIO,2018,Automatic,Hybrid,1500,21000,11695000
50193,TOYOTA,AXIO,2018,Automatic,Hybrid,1490,21000,14800000
50194,TOYOTA,AXIO,2018,Automatic,Hybrid,1500,21000,15300000
50195,TOYOTA,AXIO,2018,Automatic,Hybrid,1500,21000,15300000
50196,TOYOTA,AXIO,2018,Automatic,Petrol,1500,21000,15500000
50197,TOYOTA,AXIO,2018,Automatic,Hybrid,1500,21000,13700000
50198,BENZ,C200,2018,Automatic,Petrol,1500,21000,28000000
50199,BENZ,C200,2018,Automatic,Petrol,1500,21000,28500000
50200,BENZ,C200,2018,Automatic,Petrol,1500,21000,28500000
50201,BENZ,C200,2018,Automatic,Petrol,1500,21000,28500000
50202,TOYOTA,CHR,2018,Automatic,Petrol,1200,21000,8900000
50203,TOYOTA,CHR,2018,Tiptronic,Petrol,1200,21000,9750000
50204,TOYOTA,CHR,2018,Automatic,Petrol,1200,21000,13100000
50205,TOYOTA,CHR,2018,Tiptronic,Petrol,1400,21000,13500000
50206,TOYOTA,CHR,2018,Automatic,Petrol,1200,21000,14300000
50207,TOYOTA,CHR,2018,Automatic,Petrol,1200,21000,14900000
50208,TOYOTA,CHR,2018,Automatic,Petrol,1200,21000,15000000
50209,TOYOTA,CHR,2018,Automatic,Petrol,1200,21000,14000000
50210,TOYOTA,CHR,2018,Automatic,Petrol,1200,21000,13850000
50211,HONDA,Civic,2018,Automatic,Petrol,1000,21000,11950000
50212,HONDA,Civic,2018,Tiptronic,Petrol,1000,21000,11990000
50213,HONDA,Civic,2018,Tiptronic,Petrol,1000,21000,12490000
50214,HONDA,Civic,2018,Automatic,Petrol,1000,21000,15500000
50215,HONDA,CIVIC,2018,Automatic,Petrol,1000,21000,12450000
50216,HONDA,CRV,2018,Automatic,Petrol,1500,21000,13990000
50217,HONDA,CRV,2018,Tiptronic,Petrol,1500,21000,18250000
50218,HONDA,CRV,2018,Automatic,Petrol,1500,21000,18950000
50219,HONDA,CRV,2018,Tiptronic,Petrol,1500,21000,18950000
50220,HONDA,CRV,2018,Tiptronic,Petrol,1500,21000,19575000
50221,HONDA,CRV,2018,Tiptronic,Petrol,1500,21000,19800000
50222,HONDA,CRV,2018,Tiptronic,Petrol,1500,21000,19800000
50223,HONDA,CRV,2018,Tiptronic,Petrol,1500,21000,20500000
50224,HONDA,CRV,2018,Tiptronic,Petrol,1500,21000,20500000
50225,HONDA,CRV,2018,Automatic,Petrol,1500,21000,20790000
50226,HONDA,CRV,2018,Automatic,Petrol,1500,21000,21000000
50227,HONDA,CRV,2018,Automatic,Petrol,1500,21000,21000000
50228,HONDA,CRV,2018,Automatic,Petrol,1500,21000,21000000
50229,TOYOTA,Hilux,2018,Automatic,Diesel,2800,21000,24200000
50230,SUZUKI,Jimny,2018,Automatic,Petrol,660,21000,6875000
50231,TOYOTA,Premio,2018,Automatic,Petrol,1496,21000,14600000
50232,TOYOTA,Premio,2018,Automatic,Petrol,1490,21000,17650000
50233,TOYOTA,Premio,2018,Automatic,Petrol,1490,21000,17650000
50234,TOYOTA,Premio,2018,Automatic,Petrol,1500,21000,17800000
50235,TOYOTA,Premio,2018,Automatic,Petrol,1500,21000,18500000
50236,TOYOTA,Premio,2018,Automatic,Petrol,1500,21000,18500000
50237,SUZUKI,Spacia,2018,Automatic,Hybrid,650,21000,7250000
50238,SUZUKI,Swift,2018,Automatic,Petrol,1242,21000,8900000
50239,SUZUKI,Swift,2018,Automatic,Petrol,1242,21000,8900000
50240,SUZUKI,Swift,2018,Automatic,Petrol,1242,21000,11000000
50241,TOYOTA,Tank,2018,Automatic,Petrol,1000,21000,8650000
50242,TOYOTA,Tank,2018,Automatic,Petrol,1000,21000,9500000
50243,HONDA,Vezel,2018,Tiptronic,Petrol,1500,21000,9800000
50244,HONDA,Vezel,2018,Tiptronic,Petrol,1500,21000,13500000
50245,TOYOTA,VITZ,2018,Automatic,Petrol,1000,21000,6200000
50246,TOYOTA,VITZ,2018,Automatic,Petrol,1000,21000,7750000
50247,TOYOTA,VITZ,2018,Automatic,Petrol,990,21000,7850000
50248,TOYOTA,VITZ,2018,Automatic,Petrol,1500,21000,7850000
50249,TOYOTA,VITZ,2018,Automatic,Petrol,1000,21000,8000000
50250,TOYOTA,VITZ,2018,Automatic,Petrol,1000,21000,8175000
50251,TOYOTA,VITZ,2018,Automatic,Petrol,1000,21000,8525000
50252,TOYOTA,VITZ,2018,Automatic,Petrol,1000,21000,8800000
50253,TOYOTA,VITZ,2018,Automatic,Petrol,1000,21000,8800000
50254,TOYOTA,VITZ,2018,Automatic,Petrol,1000,21000,8800000
50255,TOYOTA,VITZ,2018,Automatic,Petrol,998,21000,9200000
50256,TOYOTA,VITZ,2018,Automatic,Petrol,998,21000,9200000
50257,SUZUKI,WAGON,2018,Automatic,Petrol,650,21000,5800000
50258,SUZUKI,WAGON,2018,Automatic,Petrol,660,21000,5425000
50259,SUZUKI,WAGON,2018,Automatic,Hybrid,650,21000,5490000
50260,SUZUKI,WAGON,2018,Automatic,Petrol,650,21000,5800000
50261,SUZUKI,WAGON,2018,Automatic,Hybrid,660,21000,5850000
50262,SUZUKI,WAGON,2018,Automatic,Hybrid,660,21000,5850000
50263,SUZUKI,WAGON,2018,Automatic,Petrol,650,21000,6000000
50264,SUZUKI,WAGON,2018,Automatic,Hybrid,660,21000,6275000
50265,SUZUKI,WAGON,2018,Automatic,Petrol,650,21000,6675000
50266,SUZUKI,WAGON,2018,Automatic,Petrol,660,21000,6750000
50267,SUZUKI,WAGON,2018,Automatic,Petrol,650,21000,6950000
50268,SUZUKI,WAGON,2018,Automatic,Petrol,650,21000,6975000
50269,SUZUKI,WAGON,2018,Automatic,Petrol,650,21000,7375000
50270,TOYOTA,Wigo,2018,Automatic,Petrol,1000,21000,5600000
50271,BMW,X1,2018,Tiptronic,Petrol,1500,21000,13300000
50272,BMW,X1,2018,Tiptronic,Petrol,1500,21000,21500000
50273,BMW,X1,2018,Tiptronic,Petrol,1500,21000,21500000
50274,BMW,X1,2018,Automatic,Petrol,1500,21000,23500000
50275,SUZUKI,XBee,2018,Automatic,Petrol,1000,21000,6500000
50276,SUZUKI,Spacia,2018,Automatic,Petrol,650,21157,4900000
50277,SUZUKI,Spacia,2018,Automatic,Petrol,650,21157,4900000
50278,SUZUKI,WAGON,2018,Automatic,Petrol,650,21312,6800000
50279,TOYOTA,AQUA,2018,Automatic,Hybrid,1500,21500,8950000
50280,HONDA,Civic,2018,Tiptronic,Petrol,1000,21500,10300000
50281,HONDA,Civic,2018,Automatic,Petrol,1000,21500,11600000
50282,TOYOTA,Premio,2018,Automatic,Petrol,1500,21500,16800000
50283,AUDI,Q2,2018,Tiptronic,Petrol,1000,21500,10200000
50284,SUZUKI,WAGON,2018,Automatic,Hybrid,650,21500,5475000
50285,SUZUKI,WAGON,2018,Automatic,Hybrid,660,21544,5740000
50286,SUZUKI,WAGON,2018,Automatic,Petrol,650,21558,6750000
50287,SUZUKI,WAGON,2018,Automatic,Hybrid,650,21558,6750000
50288,TOYOTA,Passo,2018,Automatic,Petrol,1000,21600,6500000
50289,TOYOTA,Passo,2018,Automatic,Petrol,1000,21650,6800000
50290,TOYOTA,Tank,2018,Automatic,Petrol,1000,21750,8750000
50291,HONDA,CRV,2018,Tiptronic,Petrol,1500,21800,21500000
50292,HONDA,CRV,2018,Automatic,Petrol,1500,21854,21000000
50293,HONDA,CRV,2018,Automatic,Petrol,1500,21854,21000000
50294,SUZUKI,ALTO,2018,Automatic,Petrol,650,21873,4800000
50295,SUZUKI,ALTO,2018,Automatic,Petrol,650,21873,4800000
50296,TOYOTA,AXIO,2018,Automatic,Hybrid,1500,21970,13200000
50297,TOYOTA,AXIO,2018,Automatic,Hybrid,1500,21970,14100000
50298,TOYOTA,AXIO,2018,Automatic,Hybrid,1500,21970,15450000
50299,BMW,318i,2018,Automatic,Petrol,1500,22000,20500000
50300,BMW,318i,2018,Tiptronic,Petrol,1500,22000,22500000
50301,BMW,318i,2018,Tiptronic,Petrol,1500,22000,22500000
50302,BMW,318i,2018,Tiptronic,Petrol,1500,22000,22800000
50303,BMW,318i,2018,Tiptronic,Petrol,1500,22000,26000000
50304,BMW,318i,2018,Automatic,Petrol,1500,22000,21500000
50305,BMW,530E,2018,Automatic,Petrol,2000,22000,37000000
50306,BMW,530e,2018,Tiptronic,Petrol,2000,22000,40000000
50307,BMW,530e,2018,Tiptronic,Petrol,2000,22000,40000000
50308,BMW,740Le,2018,Automatic,Petrol,2000,22000,58000000
50309,BMW,740Le,2018,Tiptronic,Petrol,2000,22000,58500000
50310,AUDI,A1,2018,Tiptronic,Petrol,1000,22000,7350000
50311,AUDI,A3,2018,Tiptronic,Petrol,1000,22000,17450000
50312,AUDI,A3,2018,Tiptronic,Petrol,1000,22000,18000000
